EXCH_ID,SEGMENT,SECURITY_ID,ISIN,INSTRUMENT,UNDERLYING_SECURITY_ID,UNDERLYING_SYMBOL,DISPLAY_NAME,INSTRUMENT_TYPE,SERIES,LOT_SIZE,SM_EXPIRY_DATE,STRIKE_PRICE,OPTION_TYPE,TICK_SIZE,EXPIRY_FLAG,BRACKET_FLAG,COVER_FLAG,ASM_GSM_FLAG,ASM_GSM_CATEGORY
NSE,D,46850,NA,OPTIDX,26000,NIFTY,NIFTY 02 DEC 26700 PUT,OP,NA,75,12/2/2025,26700,PE,5,W,N,N,N,NA
NSE,D,46851,NA,OPTIDX,26000,NIFTY,NIFTY 02 DEC 26750 CALL,OP,NA,75,12/2/2025,26750,CE,5,W,N,N,N,NA
NSE,D,46852,NA,OPTIDX,26000,NIFTY,NIFTY 02 DEC 26750 PUT,OP,NA,75,12/2/2025,26750,PE,5,W,N,N,N,NA
NSE,D,46853,NA,OPTIDX,26000,NIFTY,NIFTY 02 DEC 26800 CALL,OP,NA,75,12/2/2025,26800,CE,5,W,N,N,N,NA
NSE,D,46854,NA,OPTIDX,26000,NIFTY,NIFTY 02 DEC 26800 PUT,OP,NA,75,12/2/2025,26800,PE,5,W,N,N,N,NA
NSE,D,46855,NA,OPTIDX,26000,NIFTY,NIFTY 02 DEC 26850 CALL,OP,NA,75,12/2/2025,26850,CE,5,W,N,N,N,NA
NSE,D,46860,NA,OPTIDX,26000,NIFTY,NIFTY 02 DEC 26850 PUT,OP,NA,75,12/2/2025,26850,PE,5,W,N,N,N,NA
NSE,D,46861,NA,OPTIDX,26000,NIFTY,NIFTY 02 DEC 26900 CALL,OP,NA,75,12/2/2025,26900,CE,5,W,N,N,N,NA
NSE,D,46862,NA,OPTIDX,26000,NIFTY,NIFTY 02 DEC 26900 PUT,OP,NA,75,12/2/2025,26900,PE,5,W,N,N,N,NA
NSE,D,46863,NA,OPTIDX,26000,NIFTY,NIFTY 02 DEC 26950 CALL,OP,NA,75,12/2/2025,26950,CE,5,W,N,N,N,NA
NSE,D,46864,NA,OPTIDX,26000,NIFTY,NIFTY 02 DEC 26950 PUT,OP,NA,75,12/2/2025,26950,PE,5,W,N,N,N,NA
NSE,D,46865,NA,OPTIDX,26000,NIFTY,NIFTY 02 DEC 27000 CALL,OP,NA,75,12/2/2025,27000,CE,5,W,N,N,N,NA
NSE,D,46866,NA,OPTIDX,26000,NIFTY,NIFTY 02 DEC 27000 PUT,OP,NA,75,12/2/2025,27000,PE,5,W,N,N,N,NA
NSE,D,46867,NA,OPTIDX,26000,NIFTY,NIFTY 02 DEC 27050 CALL,OP,NA,75,12/2/2025,27050,CE,5,W,N,N,N,NA
NSE,D,46868,NA,OPTIDX,26000,NIFTY,NIFTY 02 DEC 27050 PUT,OP,NA,75,12/2/2025,27050,PE,5,W,N,N,N,NA
NSE,D,46869,NA,OPTIDX,26000,NIFTY,NIFTY 02 DEC 27100 CALL,OP,NA,75,12/2/2025,27100,CE,5,W,N,N,N,NA
NSE,D,46870,NA,OPTIDX,26000,NIFTY,NIFTY 02 DEC 27100 PUT,OP,NA,75,12/2/2025,27100,PE,5,W,N,N,N,NA
NSE,D,46871,NA,OPTIDX,26000,NIFTY,NIFTY 02 DEC 27150 CALL,OP,NA,75,12/2/2025,27150,CE,5,W,N,N,N,NA
NSE,D,46872,NA,OPTIDX,26000,NIFTY,NIFTY 02 DEC 27150 PUT,OP,NA,75,12/2/2025,27150,PE,5,W,N,N,N,NA
NSE,D,46873,NA,OPTIDX,26000,NIFTY,NIFTY 02 DEC 27200 CALL,OP,NA,75,12/2/2025,27200,CE,5,W,N,N,N,NA
NSE,D,46874,NA,OPTIDX,26000,NIFTY,NIFTY 02 DEC 27200 PUT,OP,NA,75,12/2/2025,27200,PE,5,W,N,N,N,NA
NSE,D,46875,NA,OPTIDX,26000,NIFTY,NIFTY 02 DEC 27250 CALL,OP,NA,75,12/2/2025,27250,CE,5,W,N,N,N,NA
NSE,D,46876,NA,OPTIDX,26000,NIFTY,NIFTY 02 DEC 27250 PUT,OP,NA,75,12/2/2025,27250,PE,5,W,N,N,N,NA
NSE,D,46877,NA,OPTIDX,26000,NIFTY,NIFTY 02 DEC 27300 CALL,OP,NA,75,12/2/2025,27300,CE,5,W,N,N,N,NA
NSE,D,46878,NA,OPTIDX,26000,NIFTY,NIFTY 02 DEC 27300 PUT,OP,NA,75,12/2/2025,27300,PE,5,W,N,N,N,NA
NSE,D,46879,NA,OPTIDX,26000,NIFTY,NIFTY 02 DEC 27350 CALL,OP,NA,75,12/2/2025,27350,CE,5,W,N,N,N,NA
NSE,D,46880,NA,OPTIDX,26000,NIFTY,NIFTY 02 DEC 27350 PUT,OP,NA,75,12/2/2025,27350,PE,5,W,N,N,N,NA
NSE,D,46881,NA,OPTIDX,26000,NIFTY,NIFTY 02 DEC 27400 CALL,OP,NA,75,12/2/2025,27400,CE,5,W,N,N,N,NA
NSE,D,46882,NA,OPTIDX,26000,NIFTY,NIFTY 02 DEC 27400 PUT,OP,NA,75,12/2/2025,27400,PE,5,W,N,N,N,NA
NSE,D,46883,NA,OPTIDX,26000,NIFTY,NIFTY 02 DEC 27450 CALL,OP,NA,75,12/2/2025,27450,CE,5,W,N,N,N,NA
NSE,D,46884,NA,OPTIDX,26000,NIFTY,NIFTY 02 DEC 27450 PUT,OP,NA,75,12/2/2025,27450,PE,5,W,N,N,N,NA
NSE,D,46885,NA,OPTIDX,26000,NIFTY,NIFTY 02 DEC 27500 CALL,OP,NA,75,12/2/2025,27500,CE,5,W,N,N,N,NA
NSE,D,46886,NA,OPTIDX,26000,NIFTY,NIFTY 02 DEC 27500 PUT,OP,NA,75,12/2/2025,27500,PE,5,W,N,N,N,NA
NSE,D,46887,NA,OPTIDX,26000,NIFTY,NIFTY 02 DEC 27550 CALL,OP,NA,75,12/2/2025,27550,CE,5,W,N,N,N,NA
NSE,D,46888,NA,OPTIDX,26000,NIFTY,NIFTY 02 DEC 27550 PUT,OP,NA,75,12/2/2025,27550,PE,5,W,N,N,N,NA
NSE,D,46889,NA,OPTIDX,26000,NIFTY,NIFTY 02 DEC 27600 CALL,OP,NA,75,12/2/2025,27600,CE,5,W,N,N,N,NA
NSE,D,46890,NA,OPTIDX,26000,NIFTY,NIFTY 02 DEC 27600 PUT,OP,NA,75,12/2/2025,27600,PE,5,W,N,N,N,NA
NSE,D,46891,NA,OPTIDX,26000,NIFTY,NIFTY 02 DEC 27650 CALL,OP,NA,75,12/2/2025,27650,CE,5,W,N,N,N,NA
NSE,D,46892,NA,OPTIDX,26000,NIFTY,NIFTY 02 DEC 27650 PUT,OP,NA,75,12/2/2025,27650,PE,5,W,N,N,N,NA
NSE,D,46893,NA,OPTIDX,26000,NIFTY,NIFTY 02 DEC 27700 CALL,OP,NA,75,12/2/2025,27700,CE,5,W,N,N,N,NA
NSE,D,46894,NA,OPTIDX,26000,NIFTY,NIFTY 02 DEC 27700 PUT,OP,NA,75,12/2/2025,27700,PE,5,W,N,N,N,NA
NSE,D,46895,NA,OPTIDX,26000,NIFTY,NIFTY 02 DEC 27750 CALL,OP,NA,75,12/2/2025,27750,CE,5,W,N,N,N,NA
NSE,D,46896,NA,OPTIDX,26000,NIFTY,NIFTY 02 DEC 27750 PUT,OP,NA,75,12/2/2025,27750,PE,5,W,N,N,N,NA
NSE,D,46897,NA,OPTIDX,26000,NIFTY,NIFTY 02 DEC 27800 CALL,OP,NA,75,12/2/2025,27800,CE,5,W,N,N,N,NA
NSE,D,46898,NA,OPTIDX,26000,NIFTY,NIFTY 02 DEC 27800 PUT,OP,NA,75,12/2/2025,27800,PE,5,W,N,N,N,NA
NSE,D,46899,NA,OPTIDX,26000,NIFTY,NIFTY 02 DEC 27850 CALL,OP,NA,75,12/2/2025,27850,CE,5,W,N,N,N,NA
NSE,D,46900,NA,OPTIDX,26000,NIFTY,NIFTY 02 DEC 27850 PUT,OP,NA,75,12/2/2025,27850,PE,5,W,N,N,N,NA
NSE,D,46901,NA,OPTIDX,26000,NIFTY,NIFTY 02 DEC 27900 CALL,OP,NA,75,12/2/2025,27900,CE,5,W,N,N,N,NA
NSE,D,46902,NA,OPTIDX,26000,NIFTY,NIFTY 02 DEC 27900 PUT,OP,NA,75,12/2/2025,27900,PE,5,W,N,N,N,NA
NSE,D,46904,NA,OPTIDX,26000,NIFTY,NIFTY 02 DEC 27950 CALL,OP,NA,75,12/2/2025,27950,CE,5,W,N,N,N,NA
NSE,D,46906,NA,OPTIDX,26000,NIFTY,NIFTY 02 DEC 27950 PUT,OP,NA,75,12/2/2025,27950,PE,5,W,N,N,N,NA
NSE,D,46907,NA,OPTIDX,26000,NIFTY,NIFTY 02 DEC 28000 CALL,OP,NA,75,12/2/2025,28000,CE,5,W,N,N,N,NA
NSE,D,46908,NA,OPTIDX,26000,NIFTY,NIFTY 02 DEC 28000 PUT,OP,NA,75,12/2/2025,28000,PE,5,W,N,N,N,NA
NSE,D,46909,NA,OPTIDX,26000,NIFTY,NIFTY 02 DEC 28050 CALL,OP,NA,75,12/2/2025,28050,CE,5,W,N,N,N,NA
NSE,D,46912,NA,OPTIDX,26000,NIFTY,NIFTY 02 DEC 28050 PUT,OP,NA,75,12/2/2025,28050,PE,5,W,N,N,N,NA
NSE,D,46913,NA,OPTIDX,26000,NIFTY,NIFTY 02 DEC 28100 CALL,OP,NA,75,12/2/2025,28100,CE,5,W,N,N,N,NA
NSE,D,46914,NA,OPTIDX,26000,NIFTY,NIFTY 02 DEC 28100 PUT,OP,NA,75,12/2/2025,28100,PE,5,W,N,N,N,NA
NSE,D,46915,NA,OPTIDX,26000,NIFTY,NIFTY 02 DEC 28150 CALL,OP,NA,75,12/2/2025,28150,CE,5,W,N,N,N,NA
NSE,D,46916,NA,OPTIDX,26000,NIFTY,NIFTY 02 DEC 28150 PUT,OP,NA,75,12/2/2025,28150,PE,5,W,N,N,N,NA
NSE,D,46917,NA,OPTIDX,26000,NIFTY,NIFTY 02 DEC 28200 CALL,OP,NA,75,12/2/2025,28200,CE,5,W,N,N,N,NA
NSE,D,46918,NA,OPTIDX,26000,NIFTY,NIFTY 02 DEC 28200 PUT,OP,NA,75,12/2/2025,28200,PE,5,W,N,N,N,NA
NSE,D,46919,NA,OPTIDX,26000,NIFTY,NIFTY 02 DEC 28250 CALL,OP,NA,75,12/2/2025,28250,CE,5,W,N,N,N,NA
NSE,D,46920,NA,OPTIDX,26000,NIFTY,NIFTY 02 DEC 28250 PUT,OP,NA,75,12/2/2025,28250,PE,5,W,N,N,N,NA
NSE,D,46921,NA,OPTIDX,26000,NIFTY,NIFTY 02 DEC 28300 CALL,OP,NA,75,12/2/2025,28300,CE,5,W,N,N,N,NA
NSE,D,46923,NA,OPTIDX,26000,NIFTY,NIFTY 02 DEC 28300 PUT,OP,NA,75,12/2/2025,28300,PE,5,W,N,N,N,NA
NSE,D,46927,NA,OPTIDX,26000,NIFTY,NIFTY 02 DEC 28350 CALL,OP,NA,75,12/2/2025,28350,CE,5,W,N,N,N,NA
NSE,D,46928,NA,OPTIDX,26000,NIFTY,NIFTY 02 DEC 28350 PUT,OP,NA,75,12/2/2025,28350,PE,5,W,N,N,N,NA
NSE,D,46929,NA,OPTIDX,26000,NIFTY,NIFTY 02 DEC 28400 CALL,OP,NA,75,12/2/2025,28400,CE,5,W,N,N,N,NA
NSE,D,46930,NA,OPTIDX,26000,NIFTY,NIFTY 02 DEC 28400 PUT,OP,NA,75,12/2/2025,28400,PE,5,W,N,N,N,NA
NSE,D,46931,NA,OPTIDX,26000,NIFTY,NIFTY 02 DEC 28450 CALL,OP,NA,75,12/2/2025,28450,CE,5,W,N,N,N,NA
NSE,D,46932,NA,OPTIDX,26000,NIFTY,NIFTY 02 DEC 28450 PUT,OP,NA,75,12/2/2025,28450,PE,5,W,N,N,N,NA
NSE,D,46933,NA,OPTIDX,26000,NIFTY,NIFTY 02 DEC 28500 CALL,OP,NA,75,12/2/2025,28500,CE,5,W,N,N,N,NA
NSE,D,46942,NA,OPTIDX,26000,NIFTY,NIFTY 02 DEC 28500 PUT,OP,NA,75,12/2/2025,28500,PE,5,W,N,N,N,NA
NSE,D,46943,NA,OPTIDX,26000,NIFTY,NIFTY 02 DEC 28550 CALL,OP,NA,75,12/2/2025,28550,CE,5,W,N,N,N,NA
NSE,D,46944,NA,OPTIDX,26000,NIFTY,NIFTY 02 DEC 28550 PUT,OP,NA,75,12/2/2025,28550,PE,5,W,N,N,N,NA
NSE,D,46945,NA,OPTIDX,26000,NIFTY,NIFTY 02 DEC 28600 CALL,OP,NA,75,12/2/2025,28600,CE,5,W,N,N,N,NA
NSE,D,46948,NA,OPTIDX,26000,NIFTY,NIFTY 02 DEC 28600 PUT,OP,NA,75,12/2/2025,28600,PE,5,W,N,N,N,NA
